194.139 106.359
194.549 106.521
194.958 106.682
195.368 106.844
195.777 107.005
196.187 107.166
196.596 107.327
197.006 107.487
197.416 107.647
197.825 107.807
198.235 107.967
198.644 108.126
199.054 108.285
199.464 108.444
199.873 108.602
200.283 108.761
200.692 108.919
201.102 109.077
201.511 109.234
201.921 109.391
202.331 109.548
202.74 109.705
203.15 109.862
203.559 110.018
203.969 110.174
204.378 110.329
204.788 110.485
205.198 110.64
205.607 110.795
206.017 110.949
206.426 111.104
206.836 111.258
207.245 111.412
207.655 111.565
208.065 111.719
208.474 111.872
208.884 112.024
209.293 112.177
209.703 112.329
210.112 112.481
210.522 112.633
210.932 112.784
211.341 112.936
211.751 113.087
212.16 113.237
212.57 113.388
212.98 113.538
213.389 113.688
213.799 113.837
214.208 113.987
214.618 114.136
215.027 114.285
215.437 114.433
215.847 114.582
216.256 114.73
216.666 114.878
217.075 115.025
217.485 115.172
217.894 115.319
218.304 115.466
218.714 115.613
219.123 115.759
219.533 115.905
219.942 116.05
220.352 116.196
220.761 116.341
221.171 116.486
221.581 116.631
221.99 116.775
222.4 116.919
222.809 117.063
223.219 117.206
223.629 117.35
224.038 117.493
224.448 117.636
224.857 117.778
225.267 117.92
225.676 118.062
226.086 118.204
226.496 118.346
226.905 118.487
227.315 118.628
227.724 118.769
228.134 118.909
228.543 119.049
228.953 119.189
229.363 119.329
229.772 119.468
230.182 119.607
230.591 119.746
231.001 119.885
231.41 120.023
231.82 120.161
232.23 120.299
232.639 120.437
233.049 120.574
233.458 120.711
233.868 120.848
234.277 120.984
234.687 121.12
235.097 121.256
235.506 121.392
235.916 121.527
236.325 121.663
236.735 121.798
237.145 121.932
237.554 122.067
237.964 122.201
238.373 122.335
238.783 122.468
239.192 122.602
239.602 122.735
240.012 122.867
240.421 123
